request_id,timestamp,user_id,tier,sla_ms,task_type,model_id,backend,latency_ms,quality_score,success
c845e598-8ad0-4974-99ec-c2c4ccc8148d,2025-12-15T07:40:00.096446,user_73,free,800,classification,claude-2.1,neocloud,589,0.831,True
c2445f56-dbf3-42aa-916a-4107543a19a6,2025-12-16T09:35:04.096446,user_324,pro,300,classification,llama-3-70b,aws,213,0.764,True
5fc28512-e0b8-4786-8279-4cf697d8ea4c,2025-12-16T16:27:49.096446,user_172,free,800,reasoning,mistral-7b,k8s,438,0.908,True
9c9eb6b2-9553-47e8-8ec0-5eba1f810112,2025-12-17T03:33:01.096446,user_123,free,800,code-gen,gpt-4,aws,513,0.726,True
52838bcf-7777-4f8e-a81d-96af415118b6,2025-12-14T05:56:06.096446,user_339,free,800,reasoning,llama-3-70b,aws,471,0.853,True
43186a93-4cd4-4e55-81f4-9a796e87e656,2025-12-15T22:35:19.096446,user_343,pro,300,reasoning,gemma-7b,k8s,252,0.917,True
6acc9cf9-3034-4ca2-b70d-c86b7493da4b,2025-12-12T18:08:02.096446,user_89,free,800,qa,falcon-180b,neocloud,608,0.903,True
f23cb371-a0f5-42cc-9ed2-8d393462d693,2025-12-12T11:58:16.096446,user_272,free,800,code-gen,llama-3-70b,aws,490,0.901,True
a62e5944-0d18-411b-9776-c10b0dc3cccc,2025-12-12T10:57:33.096446,user_300,free,800,summarization,mistral-7b,k8s,613,0.867,True
bfff508c-5669-4613-a30b-fe123849bd72,2025-12-14T17:35:45.096446,user_361,free,800,qa,gemma-7b,k8s,502,0.844,True
09338a1d-8e0a-4c2f-afce-1e29c7468192,2025-12-15T22:59:07.096446,user_327,enterprise,150,reasoning,gpt-3.5-turbo,aws,162,0.86,True
b305a2cc-e1d9-4ea3-be33-0cfe82aa65db,2025-12-12T14:55:35.096446,user_57,pro,300,reasoning,mistral-7b,k8s,144,0.777,True
d6db51e6-ae7a-4193-ae57-2b8067e05cb3,2025-12-15T01:19:04.096446,user_17,enterprise,150,code-gen,mixtral-8x7b,k8s,66,0.8,True
92be2d77-0c3a-45cb-ba44-61aa0de86767,2025-12-14T22:43:33.096446,user_51,free,800,code-gen,gpt-4,aws,489,0.884,True
ac19581a-13f1-43a3-8601-dd662bd0f5e5,2025-12-15T00:09:48.096446,user_201,free,800,summarization,claude-3-opus,aws,520,0.882,True
ceb42a38-9e84-458f-b6f0-1575353983cd,2025-12-12T16:49:46.096446,user_180,free,800,qa,mixtral-8x7b,k8s,498,0.892,True
d2f77d71-11c7-4405-9e11-70f40e54883e,2025-12-14T07:21:08.096446,user_236,free,800,code-gen,mistral-7b,k8s,590,0.864,True
a18778e6-8dc4-4c16-9641-df3daa7f385f,2025-12-14T00:10:18.096446,user_14,pro,300,classification,gpt-4,aws,188,0.875,True
c32eaf27-57e1-42ef-b604-e6d9de51c5f5,2025-12-13T13:07:50.096446,user_131,free,800,code-gen,gpt-3.5-turbo,aws,578,0.847,True
9a1ef611-a007-492e-857a-a98c91298a1e,2025-12-15T01:04:02.096446,user_67,free,800,classification,claude-3-opus,aws,551,0.769,True
bc0d99be-6f80-46c2-9742-6635a7bf080e,2025-12-16T12:22:14.096446,user_53,pro,300,summarization,mistral-7b,k8s,193,0.816,True
172a4124-645e-43f1-800e-cde04be230fe,2025-12-13T06:03:33.096446,user_135,free,800,reasoning,llama-2-13b,neocloud,631,0.93,True
197a9ada-3a3f-453f-ba0e-da4c8e880d07,2025-12-13T07:52:32.096446,user_345,free,800,classification,mixtral-8x7b,k8s,567,0.782,True
cfb168ef-18b5-42ef-a8ac-1994271600b8,2025-12-12T09:31:06.096446,user_391,free,800,qa,gemma-7b,k8s,467,0.922,True
65ae6b79-a905-43c5-a990-3928407ced2b,2025-12-16T10:30:20.096446,user_50,pro,300,code-gen,llama-2-13b,neocloud,205,0.891,True
4d7737dd-c6be-49f1-b16d-38e3e74bea53,2025-12-14T23:42:34.096446,user_219,free,800,summarization,mistral-7b,k8s,525,0.85,True
1d5b7dda-a150-4977-b60d-88f47d529f1e,2025-12-14T05:45:29.096446,user_232,pro,300,code-gen,gemma-7b,k8s,170,0.744,True
6869acd9-3115-4773-a756-61cdd8f29d21,2025-12-12T21:36:46.096446,user_113,free,800,code-gen,claude-2.1,neocloud,504,0.97,True
4834c9b8-2a07-48f5-af76-220ee98ebb29,2025-12-13T21:29:16.096446,user_95,free,800,code-gen,claude-3-opus,aws,653,0.769,True
80a977b7-6f9c-4643-b73d-730aba09548c,2025-12-13T13:30:32.096446,user_55,enterprise,150,qa,claude-2.1,neocloud,192,0.872,True
afa826dc-aff3-4767-b54e-3f58d6a3197f,2025-12-13T12:29:04.096446,user_388,enterprise,150,reasoning,mixtral-8x7b,k8s,124,0.773,True
d7318bd2-3a22-45d9-aa1d-1c2525714019,2025-12-14T00:22:00.096446,user_452,pro,300,qa,falcon-180b,neocloud,165,0.967,False
d1b31c83-102d-4aa3-bd2c-ca77b66a4c76,2025-12-17T00:26:46.096446,user_6,enterprise,150,reasoning,falcon-180b,neocloud,113,0.891,True
063abced-7155-4f05-9b0d-f1b1b4f853f5,2025-12-15T17:07:10.096446,user_460,free,800,summarization,claude-2.1,neocloud,551,0.829,True
d52061fd-2056-4109-8faa-5ca59c25d31b,2025-12-12T21:55:48.096446,user_342,pro,300,summarization,gemma-7b,k8s,179,0.874,True
6d7b7605-a0b5-4159-a600-4e11ab134ff3,2025-12-13T20:02:26.096446,user_481,pro,300,code-gen,llama-2-13b,neocloud,225,0.907,False
bd16d8f6-0470-4340-bc35-b6fb60c83086,2025-12-16T02:37:33.096446,user_5,free,800,code-gen,mistral-7b,k8s,613,0.906,False
3d787f66-6a08-48d3-b693-93844a9fc556,2025-12-13T08:19:48.096446,user_292,free,800,code-gen,falcon-180b,neocloud,497,0.817,True
74818f11-811c-4b9e-9e2c-92236a808d34,2025-12-12T20:03:20.096446,user_212,free,800,summarization,falcon-180b,neocloud,551,0.757,True
98dfe147-a70a-4eac-bb8e-8b3ae5905d3a,2025-12-13T23:51:48.096446,user_370,free,800,code-gen,falcon-180b,neocloud,630,0.926,True
7f83763d-ae27-4268-acd9-2e2417bfcaf0,2025-12-14T15:38:17.096446,user_178,free,800,summarization,falcon-180b,neocloud,541,0.863,True
e61d84ac-d19f-4ced-844c-2f3259fe4ef9,2025-12-15T07:56:35.096446,user_460,free,800,code-gen,gemma-7b,k8s,611,0.78,True
787f6d28-ae50-404a-98e6-230d0b048251,2025-12-16T10:09:31.096446,user_454,free,800,qa,gpt-3.5-turbo,aws,691,0.812,True
02dd7a17-8e08-4191-a1e3-103916bd7cbd,2025-12-13T05:41:57.096446,user_223,enterprise,150,code-gen,claude-3-opus,aws,178,0.747,True
6d5bed93-4b1b-4f49-a57e-5edf0550b925,2025-12-13T20:18:21.096446,user_256,free,800,summarization,llama-2-13b,neocloud,578,0.783,True
8111527f-64f6-4924-ac5a-297606a1707b,2025-12-17T05:54:04.096446,user_222,free,800,code-gen,falcon-180b,neocloud,628,0.958,True
8805549a-1af2-4ad4-a634-27145912d48f,2025-12-12T13:09:12.096446,user_246,free,800,reasoning,falcon-180b,neocloud,577,0.762,True
c8a5787a-406a-4f16-a9a2-7148b6d7bcaa,2025-12-13T10:12:35.096446,user_21,free,800,summarization,llama-3-70b,aws,526,0.937,True
ba364c97-bcf7-4495-ae81-3f3ce1a30ccf,2025-12-15T09:37:01.096446,user_48,free,800,code-gen,claude-2.1,neocloud,593,0.761,True
4c5dfb9a-069c-4684-8521-7554cb4d9dfb,2025-12-16T00:28:33.096446,user_252,free,800,qa,llama-3-70b,aws,559,0.91,True
21ee2b63-b253-4fb0-ab3b-3b9b5072ab0c,2025-12-17T02:33:24.096446,user_220,free,800,reasoning,mistral-7b,k8s,494,0.818,True
986c434a-571d-4397-88c7-e89ac02f6a35,2025-12-17T07:12:05.096446,user_155,pro,300,qa,mistral-7b,k8s,188,0.84,False
b79950a5-b811-47a9-a07a-2ed49263661a,2025-12-14T05:12:57.096446,user_383,free,800,reasoning,falcon-180b,neocloud,497,0.839,True
daffdca7-7772-4467-b663-1ed2eda06456,2025-12-16T01:27:58.096446,user_437,free,800,classification,claude-2.1,neocloud,560,0.971,True
8d859da0-e0fa-4e61-b40c-cc9db72d3389,2025-12-13T16:03:53.096446,user_313,free,800,qa,falcon-180b,neocloud,583,0.766,True
ec25d1a1-530f-4b8a-93c1-ebaffb51d4b9,2025-12-12T20:47:33.096446,user_424,pro,300,summarization,llama-2-13b,neocloud,160,0.824,True
84c29559-f61e-4709-aeb5-8d3d636b012b,2025-12-13T05:30:51.096446,user_351,free,800,reasoning,llama-3-70b,aws,548,0.95,True
56df46d8-5356-4e4e-9dd8-dcb07710471c,2025-12-14T08:14:21.096446,user_166,free,800,summarization,falcon-180b,neocloud,494,0.761,False
62ec7b05-dc44-4d28-970b-0864ab098b12,2025-12-13T18:14:06.096446,user_359,free,800,qa,falcon-180b,neocloud,548,0.813,True
a0df13c8-58eb-4575-b72c-425e7442034a,2025-12-15T06:25:33.096446,user_420,pro,300,code-gen,falcon-180b,neocloud,290,0.764,True
311697d6-1d3b-4bf3-91b3-98485bb2b33a,2025-12-13T07:06:00.096446,user_364,free,800,code-gen,mistral-7b,k8s,526,0.896,True
a278067f-59ad-4c4d-ba9b-4e052176a477,2025-12-16T23:14:46.096446,user_236,free,800,code-gen,llama-2-13b,neocloud,564,0.704,True
27855d6a-b807-4110-80e0-23786a7d08fc,2025-12-16T19:25:35.096446,user_156,free,800,classification,mistral-7b,k8s,580,0.933,True
ac848ad9-d22c-48a2-9a42-1d06bcb22bf4,2025-12-16T07:15:30.096446,user_227,free,800,qa,mistral-7b,k8s,598,0.789,True
38818ece-460f-482e-a580-3f34d852c11b,2025-12-14T06:53:53.096446,user_165,pro,300,summarization,claude-3-opus,aws,203,0.898,True
7fe01c09-9893-44fe-9b5a-b1e70319ed26,2025-12-15T20:08:34.096446,user_230,free,800,code-gen,falcon-180b,neocloud,535,0.793,True
b753a9a2-6b68-4920-aa59-447594f4cdc7,2025-12-15T21:34:55.096446,user_2,free,800,summarization,gemma-7b,k8s,617,0.832,True
2da7a285-21b9-4f61-845d-ddf16ffc869a,2025-12-17T02:50:57.096446,user_367,free,800,code-gen,mixtral-8x7b,k8s,537,0.769,True
8281af86-6c18-4777-8557-0ec06b07baa0,2025-12-14T23:14:07.096446,user_349,free,800,classification,gpt-3.5-turbo,aws,712,0.891,True
e2c0042f-9aa9-4dc5-8634-519affd08992,2025-12-14T09:31:09.096446,user_314,free,800,summarization,falcon-180b,neocloud,564,0.874,True
91c98a8a-d757-42d9-a4d3-b0d27ab0a0cd,2025-12-13T08:46:19.096446,user_232,enterprise,150,summarization,claude-2.1,neocloud,153,0.915,True
957c1bc8-1acd-4453-a5da-d7004a5d8176,2025-12-15T10:59:55.096446,user_296,free,800,code-gen,mistral-7b,k8s,567,0.867,True
01827d5a-d741-44bf-8460-a9dda823a32f,2025-12-15T20:06:01.096446,user_160,free,800,reasoning,gpt-4,aws,600,0.844,True
a26e9d4b-db83-490e-be98-5a3aa13d7486,2025-12-12T10:30:07.096446,user_138,free,800,reasoning,claude-2.1,neocloud,614,0.959,True
2b96f96e-568e-4331-8872-482bc2a9ce6f,2025-12-12T22:30:21.096446,user_310,free,800,code-gen,llama-3-70b,aws,447,0.93,True
5b616f24-5615-4c96-a035-eb747663877f,2025-12-14T20:32:51.096446,user_179,free,800,summarization,gpt-3.5-turbo,aws,565,0.809,True
babf92a3-f987-4f4f-8af3-fa1db02f43ad,2025-12-14T09:20:32.096446,user_20,pro,300,qa,falcon-180b,neocloud,245,0.856,True
3cbd0e2b-3b09-4d2a-b138-1f64fa429285,2025-12-16T13:53:42.096446,user_306,pro,300,reasoning,claude-2.1,neocloud,164,0.811,True
47d1c814-e970-48ab-936e-9479707067dc,2025-12-15T15:56:44.096446,user_393,free,800,summarization,llama-3-70b,aws,618,0.822,True
56032660-025d-4216-b785-9e5fd9d5a90e,2025-12-16T12:04:42.096446,user_498,free,800,qa,mixtral-8x7b,k8s,477,0.919,True
84a4c1bc-6ec4-491a-8813-6aecdfbaab5a,2025-12-13T01:43:10.096446,user_365,free,800,classification,mixtral-8x7b,k8s,658,0.919,True
92f958e5-3a04-4e1d-9ff2-49841893f9a1,2025-12-16T00:26:55.096446,user_312,pro,300,summarization,claude-3-opus,aws,125,0.862,True
4e29fbda-4596-4ff4-81f8-501f828ec54f,2025-12-12T17:58:35.096446,user_242,free,800,qa,claude-3-opus,aws,565,0.947,True
674b0d90-1ded-40fe-b93e-355d34e96088,2025-12-12T16:23:44.096446,user_217,free,800,reasoning,gemma-7b,k8s,536,0.752,True
f9cd4fab-466e-4c52-a052-b5ed70fed514,2025-12-13T17:08:10.096446,user_382,free,800,code-gen,mixtral-8x7b,k8s,563,0.768,True
a1d440d2-a112-499a-ad77-f4348c1df8b9,2025-12-14T07:08:35.096446,user_198,free,800,classification,claude-3-opus,aws,480,0.864,True
66e08a94-b6a7-4ac9-a29d-82711e7bce9b,2025-12-12T19:21:47.096446,user_202,free,800,code-gen,claude-3-opus,aws,565,0.767,True
4d594f61-f41a-4087-a5cd-266ed21b6e10,2025-12-15T20:06:25.096446,user_349,free,800,summarization,mistral-7b,k8s,620,0.866,True
90a5ce77-f800-4281-a920-f4abbd364ea7,2025-12-17T07:58:57.096446,user_46,free,800,reasoning,gpt-4,aws,610,0.934,True
3277d2e6-ea0a-4ee1-b0e3-b4e5ba03b811,2025-12-14T12:52:36.096446,user_387,free,800,code-gen,falcon-180b,neocloud,602,0.862,True
fcf9e5bb-0167-4039-87b5-7f6124fa4b75,2025-12-16T07:33:38.096446,user_370,free,800,code-gen,claude-3-opus,aws,602,0.791,True
92b71d5b-2b19-4ae5-9970-cc07fd042f77,2025-12-12T22:47:33.096446,user_291,pro,300,code-gen,claude-2.1,neocloud,176,0.954,True
c85d64ab-61c5-4750-baae-88d756628ee1,2025-12-14T00:57:18.096446,user_96,free,800,summarization,gpt-4,aws,528,0.729,True
6a85f99c-9cab-4b42-a505-972862115a18,2025-12-14T23:57:57.096446,user_496,free,800,reasoning,mistral-7b,k8s,555,0.893,True
5db3ea7b-1266-4dda-b550-14c6fa81f75a,2025-12-15T19:33:33.096446,user_243,free,800,code-gen,gemma-7b,k8s,502,0.926,True
03a378c4-81a1-46eb-bd45-89a10225b62d,2025-12-15T22:55:33.096446,user_15,pro,300,classification,llama-2-13b,neocloud,261,0.926,True
b6530fb6-2096-43ee-8cdb-3ea27bfb401d,2025-12-14T16:23:59.096446,user_26,free,800,code-gen,falcon-180b,neocloud,580,0.832,True
fb172c0b-092e-4b08-85a1-c0588578800f,2025-12-12T09:40:39.096446,user_272,free,800,reasoning,falcon-180b,neocloud,600,0.903,True
f07b7349-e9cc-41a1-b6f7-2abc64ae212f,2025-12-12T15:56:10.096446,user_307,free,800,classification,gemma-7b,k8s,589,0.894,True
e9a268e1-e962-45f3-adcc-b62a9070e4e5,2025-12-12T21:20:54.096446,user_482,free,800,reasoning,claude-3-opus,aws,558,0.966,True
5fc5112c-8ffc-494a-a24b-1fa183b0c512,2025-12-12T11:12:32.096446,user_84,free,800,summarization,gpt-4,aws,546,0.758,True
25c8c535-db2e-4c72-96e0-065e4441dab9,2025-12-13T04:31:25.096446,user_277,enterprise,150,code-gen,mistral-7b,k8s,30,0.755,True
23c6cdab-c99f-48cf-aefb-35ec81c2316b,2025-12-13T13:10:37.096446,user_274,pro,300,qa,gemma-7b,k8s,243,0.799,True
320bac26-e631-42a0-ae6e-0f047793fcd0,2025-12-17T01:41:37.096446,user_169,pro,300,summarization,falcon-180b,neocloud,216,0.805,True
22c58787-7a14-4fb8-940e-117962a8df54,2025-12-13T00:52:03.096446,user_214,free,800,code-gen,falcon-180b,neocloud,586,0.821,True
9a33de7f-1b4e-4fbf-8906-8afe602799ac,2025-12-13T11:07:15.096446,user_222,free,800,classification,falcon-180b,neocloud,596,0.802,True
0dc98407-19df-42ed-9bcb-d97f373cc995,2025-12-16T14:55:54.096446,user_5,pro,300,classification,llama-3-70b,aws,252,0.749,True
4098636a-b48b-47cc-9d0f-7fb1769de496,2025-12-15T08:17:12.096446,user_274,free,800,reasoning,mistral-7b,k8s,673,0.925,True
5ac864cd-8f05-4ea0-b9ed-fdd28f4e78e6,2025-12-12T22:47:27.096446,user_27,pro,300,qa,mixtral-8x7b,k8s,119,0.884,True
1a922228-643a-47d7-9e3f-5b82eec7840f,2025-12-14T11:38:22.096446,user_435,free,800,qa,mixtral-8x7b,k8s,529,0.807,True
d0a1c725-6ba0-4423-bcb5-57b9faf7bd41,2025-12-14T19:48:37.096446,user_373,free,800,reasoning,llama-3-70b,aws,572,0.94,True
0c413c35-6215-4deb-ac0f-deffbc6e52c6,2025-12-15T06:52:13.096446,user_495,pro,300,summarization,gpt-3.5-turbo,aws,197,0.814,True
421d2432-3794-4649-aaef-d453bf78f1a3,2025-12-17T01:06:39.096446,user_198,free,800,classification,gemma-7b,k8s,545,0.801,True
18689ae2-860b-4365-b315-8c551b0ef915,2025-12-14T16:13:45.096446,user_63,free,800,code-gen,gemma-7b,k8s,592,0.93,True
cb0ae5f0-0e1a-4fb1-b7f6-e84c2e332ad9,2025-12-13T01:31:34.096446,user_356,free,800,classification,mixtral-8x7b,k8s,645,0.866,True
d54a71a9-080e-4402-ac12-41f8bb7e9e1e,2025-12-15T15:57:22.096446,user_337,free,800,reasoning,gpt-4,aws,569,0.754,True
492be16f-e1dd-40d2-9c75-6240fa916f33,2025-12-16T17:28:58.096446,user_261,pro,300,qa,falcon-180b,neocloud,293,0.719,False
fde8c307-c2e8-49dd-a7d5-01958d8190e4,2025-12-15T02:36:22.096446,user_115,free,800,classification,claude-2.1,neocloud,557,0.876,True
bdbc963e-cbb6-4c18-8d8b-f1b7979507a5,2025-12-13T09:29:20.096446,user_124,pro,300,reasoning,claude-3-opus,aws,134,0.884,True
a00bcf94-b676-46d7-9daa-cc559dca7d8c,2025-12-14T17:45:03.096446,user_174,pro,300,classification,llama-2-13b,neocloud,267,0.787,True
4b16cd33-c9e5-41f4-a32b-85dd825678f3,2025-12-15T09:39:16.096446,user_177,free,800,summarization,gpt-3.5-turbo,aws,488,0.804,True
c7881a3c-a3cc-4fe0-8e3d-d9aed90fbd0a,2025-12-16T17:00:11.096446,user_286,free,800,classification,claude-2.1,neocloud,548,0.794,True
db6092e1-609d-43e9-b3b9-b04bcec16caf,2025-12-15T22:07:49.096446,user_238,free,800,classification,mistral-7b,k8s,624,0.783,True
2900962b-45a0-410e-a1f6-70fa64409a3e,2025-12-16T13:14:45.096446,user_307,enterprise,150,summarization,claude-2.1,neocloud,66,0.81,True
21d57900-08d0-4239-8d10-ef267222e7d7,2025-12-15T00:18:01.096446,user_98,pro,300,reasoning,gpt-4,aws,249,0.888,True
ac0ee7d8-3ae8-4bd8-b5bc-d251845499dc,2025-12-13T05:59:26.096446,user_87,pro,300,summarization,gpt-3.5-turbo,aws,156,0.939,True
ceade4a0-34f7-43d9-9a26-64a93109cbce,2025-12-16T12:44:59.096446,user_295,free,800,summarization,llama-3-70b,aws,602,0.748,True
bde20750-29ec-4f55-a43d-e51cdb87d19e,2025-12-14T13:21:24.096446,user_470,free,800,qa,gpt-4,aws,535,0.854,False
afc3ea98-2f6e-434a-bd57-661b143d61ff,2025-12-13T17:42:22.096446,user_292,pro,300,qa,claude-2.1,neocloud,192,0.874,True
95092149-150e-424a-a4a8-afea8df986a8,2025-12-13T23:38:09.096446,user_386,free,800,reasoning,mistral-7b,k8s,608,0.84,True
5d1046de-b241-458a-99b1-51e44a41ca21,2025-12-13T14:03:52.096446,user_467,enterprise,150,reasoning,mixtral-8x7b,k8s,100,0.86,True
8fa8f5a8-3bde-478a-93f0-b2417839a5b4,2025-12-15T18:37:02.096446,user_65,free,800,reasoning,mixtral-8x7b,k8s,620,0.946,True
64aabfa1-8d17-4446-8537-feea3d6a6daa,2025-12-14T08:50:54.096446,user_452,pro,300,qa,gemma-7b,k8s,200,0.777,True
675f395a-d829-4ffd-aebb-cce614dee1e8,2025-12-14T08:17:12.096446,user_247,pro,300,qa,llama-3-70b,aws,189,0.852,True
316a4028-02d8-4eba-a0ce-a6b71ac9b87c,2025-12-14T20:37:02.096446,user_85,pro,300,reasoning,llama-3-70b,aws,158,0.847,True
10132279-3f46-4f87-b8da-3c6ca91a8cc9,2025-12-17T08:09:16.096446,user_385,free,800,qa,gpt-4,aws,577,0.822,True
2738cd3e-e1d3-4fab-b7c5-70a4231c617c,2025-12-14T14:49:41.096446,user_217,free,800,summarization,falcon-180b,neocloud,609,0.907,True
72a21ebc-0e3b-4ea4-8f77-da4b22ba951b,2025-12-17T06:02:04.096446,user_182,free,800,summarization,gpt-3.5-turbo,aws,560,0.791,True
fdfba8e6-3eb7-4884-97cb-49b769a116ee,2025-12-13T20:09:59.096446,user_228,free,800,classification,mistral-7b,k8s,611,0.967,True
f578d739-c6b0-436b-89f7-6daeaf452b8f,2025-12-15T03:29:33.096446,user_193,free,800,qa,mixtral-8x7b,k8s,545,0.932,True
bd6fcebd-a148-4145-99f2-185ff0537cef,2025-12-14T07:43:54.096446,user_382,free,800,summarization,gemma-7b,k8s,552,0.89,True
6a6ad21d-cd16-4230-8c65-d21aeec4a943,2025-12-15T07:35:38.096446,user_171,free,800,reasoning,mixtral-8x7b,k8s,508,0.879,True
285d55aa-c810-44dc-a071-fd94d29fddb0,2025-12-12T09:53:42.096446,user_491,pro,300,qa,mistral-7b,k8s,185,0.889,True
3c610920-3484-4bdd-bc70-ae10ead2f447,2025-12-14T05:22:29.096446,user_75,free,800,classification,llama-2-13b,neocloud,574,0.769,True
3212722e-3cea-4d8f-bc5d-c60f62d006d6,2025-12-13T09:12:38.096446,user_197,pro,300,qa,mistral-7b,k8s,163,0.822,True
43fc4f1c-9553-4c21-b0f3-4c340187eae4,2025-12-14T05:49:44.096446,user_478,free,800,classification,falcon-180b,neocloud,507,0.965,True
8ec4e9eb-cbe7-4c46-b085-3a266bb760ca,2025-12-13T18:17:48.096446,user_342,pro,300,code-gen,mistral-7b,k8s,190,0.926,True
2a37ca33-2296-4b83-8053-6bd5b8e6c078,2025-12-16T21:15:19.096446,user_454,pro,300,summarization,llama-2-13b,neocloud,157,0.888,True
382b5192-0fef-407c-bfdc-007c52bfdf35,2025-12-12T13:09:39.096446,user_42,free,800,qa,llama-2-13b,neocloud,624,0.78,True
67b801b1-8d96-4a9c-a775-f5a7b62db5b1,2025-12-12T10:04:24.096446,user_408,free,800,classification,mistral-7b,k8s,551,0.967,True
f1333a07-f65d-4ecf-be85-b2a05912373c,2025-12-16T12:57:01.096446,user_67,free,800,reasoning,mixtral-8x7b,k8s,539,0.896,True
007941c9-6add-47d1-a33a-99d9fe11371f,2025-12-16T16:34:04.096446,user_493,enterprise,150,qa,gpt-4,aws,173,0.721,True
6c1222b3-9847-448e-9826-a0038addce17,2025-12-14T09:19:27.096446,user_208,free,800,qa,claude-2.1,neocloud,596,0.904,True
47cf92b7-576c-4b76-8de2-59832d30192f,2025-12-15T20:23:19.096446,user_62,free,800,code-gen,gpt-3.5-turbo,aws,620,0.901,True
576d15d3-7c8d-478b-b079-6e2946af063d,2025-12-14T22:58:35.096446,user_260,free,800,summarization,gpt-4,aws,505,0.87,True
6652c3d3-07bd-488b-a28e-b889e82dc0e9,2025-12-14T14:34:34.096446,user_61,pro,300,code-gen,llama-3-70b,aws,264,0.837,True
2bc02a59-8683-4731-8272-1d0f8ef66039,2025-12-16T07:21:23.096446,user_18,enterprise,150,code-gen,claude-2.1,neocloud,147,0.826,True
1adc66fc-db99-4030-965d-afb016c2db37,2025-12-15T11:06:49.096446,user_264,free,800,reasoning,mixtral-8x7b,k8s,658,0.928,False
f7b72529-8a2d-4b75-a1ea-d45d7a6431ff,2025-12-15T02:27:17.096446,user_105,free,800,reasoning,mistral-7b,k8s,584,0.818,True
69188e16-8565-4e00-804c-a36f3ff2fbd4,2025-12-12T16:12:15.096446,user_497,free,800,qa,claude-3-opus,aws,596,0.894,True
35e83c4e-e2b0-4127-aa39-299c35082c37,2025-12-13T15:51:39.096446,user_177,pro,300,classification,mistral-7b,k8s,219,0.857,True
6206905c-9ec3-4859-a3d9-684509fdf0f3,2025-12-14T09:06:24.096446,user_252,free,800,classification,llama-3-70b,aws,642,0.939,True
87422f78-7835-4a25-b544-dcc466d2b767,2025-12-12T23:06:07.096446,user_247,free,800,reasoning,gemma-7b,k8s,583,0.745,True
eea9647f-2a69-42e5-86de-7bd021ec2b6e,2025-12-13T08:10:09.096446,user_134,pro,300,reasoning,claude-3-opus,aws,215,0.815,True
acddee6f-9a7b-4073-8106-2004e19dcf70,2025-12-13T13:15:40.096446,user_124,enterprise,150,qa,llama-3-70b,aws,209,0.955,True
c4eb436c-4fda-49f4-a5a0-65ccde8241a8,2025-12-13T08:18:47.096446,user_406,pro,300,code-gen,claude-2.1,neocloud,97,0.916,True
3e2e8f9d-55cc-4606-b5a0-d82cf0f42dff,2025-12-17T05:16:58.096446,user_223,free,800,code-gen,gpt-3.5-turbo,aws,598,0.958,True
7b27cb25-b4b3-47a6-80f6-223a63e7d4da,2025-12-13T19:31:56.096446,user_355,free,800,qa,gpt-4,aws,488,0.744,True
b9368a37-6026-4832-b879-c7ae021c148f,2025-12-13T04:06:43.096446,user_447,free,800,code-gen,claude-2.1,neocloud,660,0.782,True
f478eab3-14f0-4e0b-be76-1eed4683c419,2025-12-16T04:06:00.096446,user_424,free,800,qa,llama-3-70b,aws,488,0.933,True
267521c8-c18d-4068-932a-6163511f9702,2025-12-17T08:24:56.096446,user_484,pro,300,reasoning,gemma-7b,k8s,155,0.777,False
3f7602f3-6c47-4232-b357-f6894420ddb2,2025-12-14T22:24:30.096446,user_92,free,800,qa,falcon-180b,neocloud,638,0.768,True
4fcf6de3-9aab-4516-a66e-836706155734,2025-12-13T04:32:45.096446,user_60,free,800,classification,llama-2-13b,neocloud,620,0.965,True
726577df-e370-4f4e-a77a-8d5eba26cfe5,2025-12-15T04:42:19.096446,user_273,free,800,reasoning,falcon-180b,neocloud,476,0.898,True
252e9d23-b9c9-460d-807f-e207d2811c9c,2025-12-12T19:21:53.096446,user_193,free,800,qa,llama-2-13b,neocloud,576,0.766,True
b20fdd7f-cf9d-4d63-919a-c4580d0b95ce,2025-12-15T12:24:15.096446,user_18,free,800,summarization,gpt-4,aws,489,0.823,True
0b5e4bff-3725-42ab-b969-05990891feeb,2025-12-15T18:53:31.096446,user_311,free,800,summarization,claude-2.1,neocloud,563,0.847,True
adb34194-25dc-4770-b347-78fb10086068,2025-12-13T17:07:41.096446,user_87,pro,300,classification,claude-2.1,neocloud,187,0.795,True
0a234614-5436-4b4f-9fed-fd88c304d160,2025-12-14T08:59:07.096446,user_396,free,800,code-gen,gpt-4,aws,551,0.813,True
